,price,load_actual,Solar,Wind_Onshore,Wind_Offshore,residual_load,re_penetration,wind_share,solar_share,hour_cos,solar_peak_impact,price_lag_24h,price_lag_168h,hour_sin,is_weekend
2025-01-09 16:00:00+01:00,123.75,69132.35,267.95,17629.06,2028.99,49206.350000000006,0.28822975061602857,0.2843538517061839,0.003875898909844667,-0.5000000000000004,-133.9750000000001,135.82,138.59,-0.8660254037844385,0
2025-01-09 17:00:00+01:00,130.91,71418.54,11.28,19926.62,3192.27,48288.369999999995,0.3238678640028206,0.3237099218214206,0.00015794218139995582,-0.25881904510252063,-2.9194788287564326,155.46,152.87,-0.9659258262890683,0
2025-01-09 18:00:00+01:00,134.75,72153.2,9.98,21758.64,3809.18,46575.399999999994,0.35449294002206416,0.35435462321837424,0.00013831680368992644,-1.8369701987210297e-16,-1.8332962583235877e-15,149.23,152.94,-1.0,0
2025-01-09 19:00:00+01:00,125.44,70417.77,9.17,23207.23,3558.87,43642.50000000001,0.38023456295193664,0.3801043401402799,0.00013022281165677357,0.2588190451025203,2.373370643590111,146.48,139.15,-0.9659258262890684,0
2025-01-09 20:00:00+01:00,119.23,68233.08,6.9,24407.59,3657.96,40160.630000000005,0.41141994469544685,0.41131882072449316,0.00010112397095367819,0.5000000000000001,3.450000000000001,136.86,130.0,-0.8660254037844386,0
2025-01-09 21:00:00+01:00,104.99,64175.85,7.59,25433.65,4040.67,34693.939999999995,0.45939259082661166,0.45927432203858615,0.00011826878802540208,0.7071067811865474,5.366940469205894,127.86,119.78,-0.7071067811865477,0
2025-01-09 22:00:00+01:00,101.1,61394.58,8.36,25210.11,3492.43,32683.68,0.46764551528815734,0.4675093469162913,0.00013616837186605072,0.8660254037844384,7.239972375637905,115.92,113.42,-0.5000000000000004,0
2025-01-09 23:00:00+01:00,88.19,58171.06,7.3,25975.6,3899.57,28288.59,0.5136999394544297,0.5135744475001831,0.00012549195424666493,0.9659258262890681,7.051258531910197,103.59,82.47,-0.25881904510252157,0
2025-01-10 00:00:00+01:00,84.79,56323.99,34.9,26647.33,3502.42,26139.339999999997,0.5359110744817617,0.5352914450840575,0.0006196293977042464,1.0,34.9,101.44,99.56,0.0,0
2025-01-10 01:00:00+01:00,80.23,54473.53,7.05,27295.44,4793.16,22377.88,0.5891971752151917,0.5890677545589573,0.0001294206562343215,0.9659258262890683,6.809777075337932,100.0,87.53,0.25881904510252074,0
2025-01-10 02:00:00+01:00,71.29,53405.31,6.52,27251.77,5387.98,20759.039999999997,0.6112925849508224,0.6111704997124818,0.00012208523834053206,0.8660254037844387,5.64648563267454,98.77,85.01,0.49999999999999994,0
2025-01-10 03:00:00+01:00,69.05,53099.39,7.01,27140.01,5208.66,20743.710000000003,0.6093418398968424,0.6092098233143545,0.00013201658248804742,0.7071067811865476,4.956818536117698,95.22,83.79,0.7071067811865476,0
2025-01-10 04:00:00+01:00,69.89,53693.42,6.37,26364.77,5267.37,22054.91,0.5892437099368972,0.5891250734261293,0.0001186365107679861,0.5000000000000001,3.185000000000001,98.28,77.5,0.8660254037844386,0
2025-01-10 05:00:00+01:00,83.9,55554.29,6.56,25252.97,5232.13,25062.629999999997,0.5488623830850867,0.5487443003951631,0.00011808268992367646,0.25881904510252074,1.697852935872536,102.65,79.88,0.9659258262890683,0
2025-01-10 06:00:00+01:00,99.09,61106.67,6.56,25902.78,5158.29,30039.039999999997,0.5084163480025994,0.5083089947464,0.00010735325619936416,6.123233995736766e-17,4.0168415012033185e-16,133.54,83.56,1.0,0
2025-01-10 07:00:00+01:00,123.92,67383.23,7.31,24961.83,4784.68,37629.40999999999,0.44156120150369765,0.44145271753817683,0.00010848396552079798,-0.25881904510252063,-1.8919672196994257,148.8,78.43,0.9659258262890683,0
2025-01-10 08:00:00+01:00,139.47,71058.47,16.02,23577.48,5257.92,42207.05,0.40602365910777416,0.40579821096626484,0.00022544814150937952,-0.4999999999999998,-8.009999999999996,164.88,82.57,0.8660254037844387,0
2025-01-10 09:00:00+01:00,136.92,71769.97,1391.83,22724.29,4772.4,42881.45,0.40251542532343265,0.3831224953835149,0.019392929939917765,-0.7071067811865475,-984.1724312588723,156.15,80.76,0.7071067811865476,0
2025-01-10 10:00:00+01:00,123.57,72314.54,4196.42,21856.73,4648.81,41612.57999999999,0.4245613676032511,0.3665312674325247,0.05803010017072639,-0.8660254037844387,-3634.2063249490943,147.64,77.64,0.49999999999999994,0
2025-01-10 11:00:00+01:00,113.59,72290.22,6678.3,21321.64,3331.04,40959.240000000005,0.43340551460488014,0.3410237235410267,0.09238179106385346,-0.9659258262890682,-6450.742445706284,140.21,70.48,0.258819045102521,0
2025-01-10 12:00:00+01:00,107.43,72139.78,8527.03,21079.93,2397.41,40135.41,0.4436438536408068,0.3254423564917997,0.11820149714900711,-1.0,-8527.03,128.18,69.94,1.2246467991473532e-16,0
2025-01-10 13:00:00+01:00,105.01,71161.29,8569.38,20713.72,2785.26,39092.92999999999,0.4506433202658356,0.3302213886229438,0.1204219316428918,-0.9659258262890683,-8277.385457285016,121.15,77.8,-0.2588190451025208,0
2025-01-10 14:00:00+01:00,110.01,69308.82,6839.68,20386.22,2938.01,39144.91,0.4352102661681443,0.33652614486871946,0.0986841212994248,-0.8660254037844388,-5923.336633756351,123.95,78.81,-0.4999999999999997,0
2025-01-10 15:00:00+01:00,128.69,69058.01,3630.02,19368.29,3237.35,42822.34999999999,0.37990755887695,0.3273427658862455,0.05256479299070448,-0.7071067811865479,-2566.8117578427928,127.53,85.29,-0.7071067811865471,0
2025-01-10 16:00:00+01:00,134.87,68760.38,647.32,18785.84,3232.42,46094.8,0.3296313952889731,0.32021725301692633,0.009414142272046781,-0.5000000000000004,-323.6600000000003,123.75,105.51,-0.8660254037844385,0
2025-01-10 17:00:00+01:00,142.56,71303.17,13.65,18777.9,3099.46,49412.159999999996,0.30701313840604844,0.3068217023170218,0.00019143608902661693,-0.25881904510252063,-3.5328799656494065,130.91,116.66,-0.9659258262890683,0
2025-01-10 18:00:00+01:00,144.12,71118.54,20.15,19016.65,3689.36,48392.37999999999,0.3195532416722841,0.31926991189639164,0.00028332977589247475,-1.8369701987210297e-16,-3.7014949504228744e-15,134.75,115.06,-1.0,0
2025-01-10 19:00:00+01:00,141.05,69983.58,10.31,18527.37,3551.24,47894.66,0.31563003778886417,0.31548271751745194,0.000147320271412237,0.2588190451025203,2.668424355006984,125.44,114.91,-0.9659258262890684,0
2025-01-10 20:00:00+01:00,134.82,66977.74,10.09,17897.2,3383.35,45687.100000000006,0.3178763571299957,0.3177257100642691,0.00015064706572661305,0.5000000000000001,5.045000000000001,119.23,113.3,-0.8660254037844386,0
2025-01-10 21:00:00+01:00,122.51,63491.21,14.57,17557.3,3195.86,42723.479999999996,0.3270961444899223,0.32686666390512953,0.0002294805847927611,0.7071067811865474,10.302545801887995,104.99,107.8,-0.7071067811865477,0
2025-01-10 22:00:00+01:00,119.77,60548.46,7.65,16826.13,2836.44,40878.24,0.3248673872134816,0.32474104213385446,0.00012634507962712842,0.8660254037844384,6.625094338950954,101.1,98.22,-0.5000000000000004,0
2025-01-10 23:00:00+01:00,111.71,57475.01,8.2,16573.05,2344.4,38549.36,0.32928484918923895,0.32914217848765925,0.00014267070157969523,0.9659258262890681,7.920591775570358,88.19,88.57,-0.25881904510252157,0
2025-01-11 00:00:00+01:00,106.64,54138.59,10.52,16145.07,1869.02,36113.979999999996,0.3329346035794431,0.3327402874733162,0.00019431610612688656,1.0,10.52,84.79,90.43,0.0,1
2025-01-11 01:00:00+01:00,98.99,51295.61,8.36,16129.15,1808.61,33349.490000000005,0.3498568396008937,0.34969386269117375,0.0001629769097199546,0.9659258262890683,8.075139907776611,80.23,90.29,0.25881904510252074,1
2025-01-11 02:00:00+01:00,95.71,49739.72,7.5,16720.74,2254.9,30756.579999999998,0.38164951471379416,0.3814987297877833,0.00015078492601084203,0.8660254037844387,6.49519052838329,71.29,90.2,0.49999999999999994,1
2025-01-11 03:00:00+01:00,89.45,49574.02,7.26,17277.73,2087.49,30201.54,0.39077887974386577,0.3906324320682487,0.00014644767561718821,0.7071067811865476,5.133595231414335,69.05,91.52,0.7071067811865476,1
2025-01-11 04:00:00+01:00,88.35,49563.64,6.91,17467.97,2231.68,29857.079999999998,0.39760114471011415,0.3974617279925365,0.0001394167175776436,0.5000000000000001,3.455000000000001,69.89,95.95,0.8660254037844386,1
2025-01-11 05:00:00+01:00,88.4,49959.52,7.06,18393.06,1804.5,29754.899999999994,0.40441981828488355,0.40427850387673864,0.00014131440814483406,0.25881904510252074,1.8272624584237964,83.9,102.11,0.9659258262890683,1
2025-01-11 06:00:00+01:00,88.13,50568.76,7.21,19147.89,2481.51,28932.15,0.4278651483643261,0.4277225702192421,0.00014257814508404003,6.123233995736766e-17,4.4148517109262085e-16,99.09,110.66,1.0,1
2025-01-11 07:00:00+01:00,94.68,52099.73,7.45,19658.65,1898.56,30535.07,0.41391116614231976,0.4137681711594283,0.00014299498289146605,-0.25881904510252063,-1.9282018860137786,123.92,119.96,0.9659258262890683,1
2025-01-11 08:00:00+01:00,107.65,55408.56,26.8,20608.98,2044.77,32728.01,0.4093329622715335,0.4088492824935353,0.000483679777998201,-0.4999999999999998,-13.399999999999995,139.47,128.39,0.8660254037844387,1
2025-01-11 09:00:00+01:00,103.14,57223.41,2057.67,21281.74,1538.27,32345.73,0.4347465486590191,0.39878801350705945,0.03595853515195966,-0.7071067811865475,-1454.9924104441232,136.92,130.75,0.7071067811865476,1
2025-01-11 10:00:00+01:00,101.13,58911.32,5981.97,20556.85,1143.57,31228.93,0.4698993334388026,0.3683573886988103,0.10154194473999226,-0.8660254037844387,-5180.537984676399,123.57,130.34,0.49999999999999994,1
2025-01-11 11:00:00+01:00,99.56,59900.83,9904.41,20508.81,1373.89,28113.72,0.530662262943602,0.36531547225639444,0.1653467906872075,-0.9659258262890682,-9566.92541315571,113.59,128.29,0.258819045102521,1
2025-01-11 12:00:00+01:00,96.74,60442.71,10949.54,20986.33,734.37,27772.469999999998,0.5405158041391592,0.3593601279624954,0.18115567617666384,-1.0,-10949.54,107.43,130.03,1.2246467991473532e-16,1
2025-01-11 13:00:00+01:00,93.15,59845.5,10116.09,21602.4,1100.62,27026.39,0.5483972896876123,0.3793605200056813,0.169036769681931,-0.9659258262890683,-9771.392592064582,105.01,129.85,-0.2588190451025208,1
2025-01-11 14:00:00+01:00,94.9,59074.36,7826.42,22173.95,1702.94,27371.05,0.5366678538709518,0.40418364244657073,0.13248421142438108,-0.8660254037844388,-6777.878540686608,110.01,136.4,-0.4999999999999997,1
2025-01-11 15:00:00+01:00,104.89,60060.31,4324.41,23590.1,2527.08,29618.72,0.5068503642422092,0.43484923737489867,0.07200112686731054,-0.7071067811865479,-3057.8196356309195,128.69,138.72,-0.7071067811865471,1
2025-01-11 16:00:00+01:00,112.12,60593.0,872.37,25280.53,3439.45,31000.65,0.4883790206789563,0.4739818130807189,0.01439720759823742,-0.5000000000000004,-436.1850000000004,134.87,142.0,-0.8660254037844385,1
2025-01-11 17:00:00+01:00,119.8,64005.21,13.08,26342.04,3902.0,33748.09,0.47272901690346775,0.4725246585395158,0.00020435836395193453,-0.25881904510252063,-3.38535310994097,142.56,151.24,-0.9659258262890683,1
2025-01-11 18:00:00+01:00,122.34,65637.79,14.45,27122.01,3641.34,34859.98999999999,0.4689036605284852,0.4686835129580079,0.00022014757047731195,-1.8369701987210297e-16,-2.654421937151888e-15,144.12,143.85,-1.0,1
2025-01-11 19:00:00+01:00,114.85,64072.76,10.17,25931.81,4013.78,34117.0,0.46752722998041596,0.4673685041818083,0.00015872579860770785,0.2588190451025203,2.6321896886926313,141.05,137.96,-0.9659258262890684,1
2025-01-11 20:00:00+01:00,111.19,61335.9,8.0,24416.45,4140.02,32771.43,0.46570556558230985,0.4655751362578849,0.00013042932442501048,0.5000000000000001,4.000000000000001,134.82,129.49,-0.8660254037844386,1
2025-01-11 21:00:00+01:00,104.8,58166.33,7.44,23297.45,3797.19,31064.250000000004,0.4659410349595719,0.4658131259097832,0.00012790904978876954,0.7071067811865474,5.260874452027912,122.51,122.83,-0.7071067811865477,1
2025-01-11 22:00:00+01:00,103.07,56367.57,8.21,21617.6,3037.0,31704.760000000002,0.43753544813090217,0.43738979700561864,0.00014565112528356288,0.8660254037844384,7.1100685650702395,119.77,118.29,-0.5000000000000004,1
2025-01-11 23:00:00+01:00,105.69,53163.38,7.98,20023.85,2239.22,30892.329999999998,0.4189171192651784,0.41876701594217675,0.00015010332300166018,0.9659258262890681,7.708088093786764,111.71,109.49,-0.25881904510252157,1
2025-01-12 00:00:00+01:00,83.58,50682.62,6.49,19324.95,2034.03,29317.15,0.42155417379764504,0.4214261220118454,0.00012805178579955022,1.0,6.49,106.64,113.84,0.0,1
2025-01-12 01:00:00+01:00,83.79,48861.01,7.03,19053.53,1767.03,28033.420000000006,0.426261962247608,0.42611808474691776,0.00014387750069022313,0.9659258262890683,6.79045855881215,98.99,100.33,0.25881904510252074,1
2025-01-12 02:00:00+01:00,86.75,48195.09,6.71,17633.03,1846.59,28708.76,0.40432189254133566,0.4041826667405331,0.0001392258008025299,0.8660254037844387,5.811030459393583,95.71,93.61,0.49999999999999994,1
2025-01-12 03:00:00+01:00,84.2,47908.0,7.32,17802.33,2173.15,27925.199999999997,0.4171077899307006,0.41695499707773237,0.00015279285296818904,0.7071067811865476,5.176021638285529,89.45,93.87,0.7071067811865476,1
2025-01-12 04:00:00+01:00,85.0,47478.26,6.61,17370.79,2764.05,27336.81,0.4242246872568624,0.4240854656425909,0.00013922161427145814,0.5000000000000001,3.305000000000001,88.35,89.38,0.8660254037844386,1
2025-01-12 05:00:00+01:00,83.75,47905.0,6.31,17933.37,2424.61,27540.71,0.4250973802317086,0.42496566120446716,0.0001317190272414153,0.25881904510252074,1.6331481745969059,88.4,83.55,0.9659258262890683,1
2025-01-12 06:00:00+01:00,85.9,47257.81,6.69,17247.91,1831.27,28171.94,0.4038670010311523,0.40372543712880476,0.00014156390234756964,6.123233995736766e-17,4.096443543147897e-16,88.13,83.92,1.0,1
2025-01-12 07:00:00+01:00,101.75,48678.77,6.58,15355.17,1700.43,31616.589999999997,0.3505055694710446,0.3503703976086495,0.0001351718623950441,-0.25881904510252063,-1.7030293167745858,94.68,82.53,0.9659258262890683,1
2025-01-12 08:00:00+01:00,114.67,50940.68,13.86,13485.41,1367.18,36074.229999999996,0.29183846780215733,0.2915663866285256,0.0002720811736317615,-0.4999999999999998,-6.929999999999997,107.65,84.05,0.8660254037844387,1
2025-01-12 09:00:00+01:00,120.07,53295.78,1732.95,11810.47,1548.35,38204.009999999995,0.283170074628798,0.2506543670061682,0.032515707622629786,-0.7071067811865475,-1225.3806964572275,103.14,89.15,0.7071067811865476,1
2025-01-12 10:00:00+01:00,117.77,55780.31,5660.15,10557.2,1005.43,38557.53,0.3087609229851896,0.20728873683204704,0.10147218615314257,-0.8660254037844387,-4901.833689230491,101.13,82.95,0.49999999999999994,1
2025-01-12 11:00:00+01:00,105.61,57998.5,10195.73,9144.72,950.25,37707.8,0.3498487029836978,0.17405570833728456,0.17579299464641326,-0.9659258262890682,-9848.31892487024,99.56,88.82,0.258819045102521,1
2025-01-12 12:00:00+01:00,102.99,58601.92,13156.52,8167.34,521.6,36756.46,0.3727772059345496,0.14827056860935617,0.22450663732519346,-1.0,-13156.52,96.74,81.66,1.2246467991473532e-16,1
2025-01-12 13:00:00+01:00,99.61,56358.49,13865.45,8230.31,458.98,33803.75,0.4002012828945559,0.15417890010892768,0.24602238278562824,-0.9659258262890683,-13392.996248119764,93.15,78.39,-0.2588190451025208,1
2025-01-12 14:00:00+01:00,104.74,54793.43,11950.83,8199.91,444.27,34198.42,0.37586641318128833,0.15775942480695224,0.21810698837433612,-0.8660254037844388,-10349.722376309184,94.9,68.0,-0.4999999999999997,1
2025-01-12 15:00:00+01:00,118.7,53476.19,7013.38,7553.39,323.48,38585.94,0.2784463515444911,0.14729676889845744,0.13114958264603369,-0.7071067811865479,-4959.208557038111,104.89,50.64,-0.7071067811865471,1
2025-01-12 16:00:00+01:00,132.92,54580.66,1337.72,7107.73,196.35,45938.86,0.15833080801881103,0.13382176030850487,0.024509047710306178,-0.5000000000000004,-668.8600000000006,112.12,49.91,-0.8660254037844385,1
2025-01-12 17:00:00+01:00,141.0,58386.05,14.77,6886.95,197.76,51286.57,0.12159548385273537,0.1213425124665909,0.0002529713861444643,-0.25881904510252063,-3.8227572961642298,119.8,66.3,-0.9659258262890683,1
2025-01-12 18:00:00+01:00,146.66,61245.47,10.04,6464.35,115.97,54655.11,0.10760567271342682,0.10744174222191455,0.00016393049151227019,-1.8369701987210297e-16,-1.844318079515914e-15,122.34,65.05,-1.0,1
2025-01-12 19:00:00+01:00,143.66,60252.32,8.86,6286.74,126.75,53829.97,0.10659091633318019,0.10644386805354548,0.0001470482796347095,0.2588190451025203,2.2931367396083298,114.85,51.28,-0.9659258262890684,1
2025-01-12 20:00:00+01:00,134.86,57907.94,6.92,5884.97,77.53,51938.520000000004,0.10308465471228988,0.10296515469208539,0.00011950002020448318,0.5000000000000001,3.460000000000001,111.19,36.85,-0.8660254037844386,1
2025-01-12 21:00:00+01:00,127.49,55098.88,7.61,4756.43,81.45,50253.39,0.08794171496770896,0.087803599637597,0.00013811533011197325,0.7071067811865474,5.381082604829626,104.8,36.8,-0.7071067811865477,1
2025-01-12 22:00:00+01:00,121.2,54755.95,7.43,3623.04,209.61,50915.869999999995,0.07013082596503212,0.06999513294902199,0.00013569301601013223,0.8660254037844384,6.434568750118377,103.07,34.68,-0.5000000000000004,1
2025-01-12 23:00:00+01:00,114.9,52480.32,6.95,2615.72,175.67,49681.98,0.053321702306693246,0.05318927171175785,0.00013243059493539674,0.9659258262890681,6.713184492709023,105.69,28.14,-0.25881904510252157,1
2025-01-13 00:00:00+01:00,112.39,49715.33,7.93,2108.6,170.73,47428.07,0.04600713703398931,0.04584762889032417,0.00015950814366514311,1.0,7.93,83.58,27.52,0.0,0
2025-01-13 01:00:00+01:00,105.07,48421.69,6.24,2024.06,279.85,46111.54,0.047708991569687054,0.04758012370076302,0.0001288678689240297,0.9659258262890683,6.027377156043786,83.79,19.26,0.25881904510252074,0
2025-01-13 02:00:00+01:00,104.46,48126.84,6.07,2061.28,396.23,45663.259999999995,0.05118931556694768,0.05106319051905341,0.00012612504789427274,0.8660254037844387,5.2567742009715435,86.75,11.35,0.49999999999999994,0
2025-01-13 03:00:00+01:00,100.37,47898.54,6.73,2266.86,854.35,44770.6,0.06530345183798922,0.06516294651152206,0.00014050532646715328,0.7071067811865476,4.758828637385466,84.2,9.2,0.7071067811865476,0
2025-01-13 04:00:00+01:00,100.0,48865.2,6.51,3048.9,1645.88,44163.909999999996,0.09620936781185795,0.09607614416803781,0.00013322364382014194,0.5000000000000001,3.255000000000001,85.0,10.0,0.8660254037844386,0
2025-01-13 05:00:00+01:00,110.11,52550.98,6.57,3914.51,2213.3,46416.600000000006,0.1167319810210961,0.11660695956573978,0.00012502145535630353,0.25881904510252074,1.7004411263235613,83.75,14.81,0.9659258262890683,0
2025-01-13 06:00:00+01:00,140.28,59014.83,7.78,3803.68,2444.47,52758.9,0.10600606661071463,0.10587423534050677,0.00013183127020784436,6.123233995736766e-17,4.763876048683205e-16,85.9,23.82,1.0,0
2025-01-13 07:00:00+01:00,181.92,66790.15,15.29,3654.32,2854.6,60265.939999999995,0.09768221811150297,0.09745329213963437,0.0002289259718686064,-0.25881904510252063,-3.95734319961754,101.75,31.72,0.9659258262890683,0
2025-01-13 08:00:00+01:00,223.09,71447.41,72.76,3746.09,3624.0,64004.560000000005,0.10417242556448163,0.10315405414975853,0.0010183714147230809,-0.4999999999999998,-36.37999999999999,114.67,41.37,0.8660254037844387,0
2025-01-13 09:00:00+01:00,174.09,71959.46,2654.9,4435.09,4258.38,60611.09000000001,0.15770504670268506,0.12081066200330019,0.0368943846993849,-0.7071067811865475,-1877.297793372165,120.07,36.36,0.7071067811865476,0
2025-01-13 10:00:00+01:00,141.69,72174.48,8251.13,5191.0,4832.38,53899.97,0.25319905318334124,0.13887706568859245,0.11432198749474883,-0.8660254037844387,-7145.688189927895,117.77,34.69,0.49999999999999994,0
2025-01-13 11:00:00+01:00,115.73,72410.31,13548.06,6065.86,5599.73,47196.66,0.3482052486724611,0.1611039919591561,0.18710125671330505,-0.9659258262890682,-13086.421050113873,105.61,32.83,0.258819045102521,0
2025-01-13 12:00:00+01:00,104.1,73017.66,16326.03,6478.62,5660.19,44552.82000000001,0.3898350070380234,0.16624485090319244,0.22359015613483094,-1.0,-16326.03,102.99,31.28,1.2246467991473532e-16,0
2025-01-13 13:00:00+01:00,103.04,72404.02,17364.67,6743.64,5924.43,42371.280000000006,0.41479381945919575,0.1749636277101741,0.23983019174902162,-0.9659258262890683,-16772.983217986995,99.61,28.6,-0.2588190451025208,0
2025-01-13 14:00:00+01:00,104.67,70666.05,15080.43,7487.47,6134.89,41963.26,0.4061751010563064,0.1927709274821502,0.2134041735741562,-0.8660254037844388,-13060.035479992965,104.74,25.61,-0.4999999999999997,0
2025-01-13 15:00:00+01:00,138.2,70379.39,8953.7,7219.8,6356.53,47849.36,0.3201225529235192,0.1929020697678681,0.12722048315565113,-0.7071067811865479,-6331.221986709995,118.7,26.32,-0.7071067811865471,0
2025-01-13 16:00:00+01:00,142.62,70601.5,1883.02,8521.87,6753.7,53442.91,0.2430343547941616,0.21636325007259052,0.02667110472157107,-0.5000000000000004,-941.5100000000008,132.92,26.87,-0.8660254037844385,0
2025-01-13 17:00:00+01:00,149.0,73402.6,21.67,9541.95,6314.04,57524.94,0.21630923155310572,0.21601401040290127,0.0002952211502044887,-0.25881904510252063,-5.608608707371623,141.0,31.66,-0.9659258262890683,0
2025-01-13 18:00:00+01:00,149.0,74888.2,14.93,11268.63,6236.18,57368.46,0.23394526774578636,0.2337459038940714,0.00019936385171495644,-1.8369701987210297e-16,-2.7425965066904972e-15,146.66,31.58,-1.0,0
2025-01-13 19:00:00+01:00,139.73,74739.78,10.38,13532.4,5993.0,55204.0,0.26138396446979106,0.26124508260527396,0.00013888186451712863,0.2588190451025203,2.686541688164161,143.66,28.74,-0.9659258262890684,0
2025-01-13 20:00:00+01:00,123.18,72065.98,8.29,14001.17,6036.15,52020.369999999995,0.2781563506109263,0.27804131713743435,0.00011503347349193058,0.5000000000000001,4.1450000000000005,134.86,26.59,-0.8660254037844386,0
2025-01-13 21:00:00+01:00,120.22,68759.66,11.64,14454.89,6018.06,48275.07000000001,0.2979158128472421,0.2977465275424573,0.00016928530478481132,0.7071067811865474,8.230722933011412,127.49,13.82,-0.7071067811865477,0
2025-01-13 22:00:00+01:00,115.57,65005.45,8.29,15921.69,6055.68,43019.78999999999,0.33821256525414417,0.3380850374853186,0.00012752776882553693,0.8660254037844384,7.179350597372993,121.2,26.94,-0.5000000000000004,0
2025-01-13 23:00:00+01:00,102.31,62003.68,7.23,17288.96,6445.84,38261.65,0.38291323998833615,0.3827966340062396,0.00011660598209654653,0.9659258262890681,6.983643724069963,114.9,12.99,-0.25881904510252157,0
2025-01-14 00:00:00+01:00,106.38,57987.03,7.72,17604.77,6109.16,34265.38,0.409085445486689,0.4089523122670708,0.0001331332196182491,1.0,7.72,112.39,19.07,0.0,0
2025-01-14 01:00:00+01:00,103.7,56554.39,7.69,17848.0,6301.15,32397.550000000003,0.4271434984976409,0.4270075232002326,0.00013597529740838865,0.9659258262890683,7.427969604162936,105.07,8.71,0.25881904510252074,0
2025-01-14 02:00:00+01:00,99.08,55872.2,7.62,18055.36,6263.91,31545.309999999998,0.43540240047823425,0.43526601780491914,0.00013638267331517285,0.8660254037844387,6.599113576837423,104.46,8.9,0.49999999999999994,0
2025-01-14 03:00:00+01:00,97.99,56421.05,7.65,17902.55,6332.05,32178.800000000003,0.4296667644434125,0.42953117675052127,0.000135587692891217,0.7071067811865476,5.409366876077089,100.37,5.01,0.7071067811865476,0
2025-01-14 04:00:00+01:00,101.88,56113.46,7.28,17554.79,6264.25,32287.14,0.4246097103974697,0.42447997325418896,0.00012973714328077434,0.5000000000000001,3.640000000000001,100.0,5.13,0.8660254037844386,0
2025-01-14 05:00:00+01:00,107.64,58543.01,6.25,17155.43,6176.79,35204.54,0.39865510844078567,0.39854834932471017,0.00010675911607551439,0.25881904510252074,1.6176190318907546,110.11,5.8,0.9659258262890683,0
2025-01-14 06:00:00+01:00,123.4,65157.76,7.38,17628.34,6364.9,41157.14,0.3683463028808848,0.36823303931872425,0.00011326356216051626,6.123233995736766e-17,4.518946688853733e-16,140.28,48.86,1.0,0
2025-01-14 07:00:00+01:00,156.62,71778.36,17.23,17486.46,6173.09,48101.58,0.3298595844207084,0.32961953992819004,0.0002400444925183579,-0.25881904510252063,-4.459452147116431,181.92,76.83,0.9659258262890683,0
2025-01-14 08:00:00+01:00,184.03,75796.33,66.61,17838.97,6398.92,51491.83,0.3206553668231694,0.3197765643798321,0.0008788024433372962,-0.4999999999999998,-33.304999999999986,223.09,85.08,0.8660254037844387,0
2025-01-14 09:00:00+01:00,151.86,75743.04,3711.74,17763.55,6500.89,47766.85999999999,0.3693564451598457,0.3203520745932564,0.04900437056658936,-0.7071067811865475,-2624.5965240013556,174.09,84.24,0.7071067811865476,0
2025-01-14 10:00:00+01:00,117.62,76523.62,8540.28,17841.33,6597.51,43544.49999999999,0.4309665434018935,0.3193633547393603,0.11160318866253323,-0.8660254037844387,-7396.0994354321665,141.69,75.25,0.49999999999999994,0
2025-01-14 11:00:00+01:00,109.31,75065.86,11342.29,18068.08,6443.2,39212.29,0.47762817877527813,0.32653032949998845,0.15109784927528974,-0.9659258262890682,-10955.810840260236,115.73,62.8,0.258819045102521,0
2025-01-14 12:00:00+01:00,103.11,75706.07,13021.99,18168.77,6625.24,37890.07000000001,0.49951080540833775,0.32750359383336103,0.17200721157497673,-1.0,-13021.99,104.1,62.44,1.2246467991473532e-16,0
2025-01-14 13:00:00+01:00,108.11,74688.34,13341.58,18671.62,6401.51,36273.63,0.5143334287520649,0.3357034043064821,0.17863002444558282,-0.9659258262890683,-12886.976685501708,103.04,63.9,-0.2588190451025208,0
2025-01-14 14:00:00+01:00,115.35,73607.57,10702.27,18733.69,6257.07,37914.54000000001,0.4849097721878333,0.3395134494998272,0.14539632268800612,-0.8660254037844388,-9268.437698160087,104.67,72.56,-0.4999999999999997,0
2025-01-14 15:00:00+01:00,125.35,71908.25,6944.2,18836.84,6359.89,39767.32,0.44697138367294437,0.35040110140352465,0.09657028226941972,-0.7071067811865479,-4910.290909915626,138.2,78.11,-0.7071067811865471,0
2025-01-14 16:00:00+01:00,141.97,72562.67,1722.85,19454.33,5909.29,45476.2,0.37328381108357783,0.34954088651919785,0.023742924564380003,-0.5000000000000004,-861.4250000000008,142.62,79.98,-0.8660254037844385,0
2025-01-14 17:00:00+01:00,165.86,74223.87,18.31,20152.22,5540.4,48512.939999999995,0.3463970552869313,0.3461503691467449,0.00024668614018643866,-0.25881904510252063,-4.738976715827152,149.0,96.03,-0.9659258262890683,0
2025-01-14 18:00:00+01:00,170.07,74954.62,12.25,20616.59,5315.34,49010.439999999995,0.3461318328343203,0.34596840061359796,0.00016343222072235175,-1.8369701987210297e-16,-2.2502884934332615e-15,149.0,101.11,-1.0,0
2025-01-14 19:00:00+01:00,158.38,73362.65,9.07,19436.77,5582.72,48334.09,0.3411621581281484,0.3410385257348256,0.0001236323933227603,0.2588190451025203,2.3474887390798593,139.73,86.21,-0.9659258262890684,0
2025-01-14 20:00:00+01:00,135.46,70612.88,7.18,18447.83,5684.41,46473.46000000001,0.34185576342446305,0.34175408225808096,0.00010168116638211045,0.5000000000000001,3.5900000000000007,123.18,78.01,-0.8660254037844386,0
