,price,load_actual,Solar,Wind_Onshore,Wind_Offshore
2025-07-09 20:00:00+02:00,135.34,55603.177,9285.581,10005.536,542.66
2025-07-09 21:00:00+02:00,138.24,53493.518,563.375,6325.22,548.562
2025-07-09 22:00:00+02:00,119.79,51452.961,78.926,5451.667,509.188
2025-07-09 23:00:00+02:00,104.9,48244.931,61.327,5859.333,450.838
2025-07-10 00:00:00+02:00,100.91,44606.253,62.902,5601.616,408.873
2025-07-10 01:00:00+02:00,95.73,42417.441,54.642,5108.588,444.614
2025-07-10 02:00:00+02:00,89.1,41409.997,53.224,4538.608,634.566
2025-07-10 03:00:00+02:00,86.45,41285.08,52.542,3954.046,602.187
2025-07-10 04:00:00+02:00,87.97,41750.421,52.934,3465.251,801.574
2025-07-10 05:00:00+02:00,98.62,43776.549,75.273,3161.252,1035.248
2025-07-10 06:00:00+02:00,107.61,49312.088,1532.248,3076.558,1088.299
2025-07-10 07:00:00+02:00,107.23,54908.566,6363.431,2253.82,1107.204
2025-07-10 08:00:00+02:00,105.35,57948.716,14786.537,1437.309,812.649
2025-07-10 09:00:00+02:00,88.9,57851.379,24847.739,1542.457,812.431
2025-07-10 10:00:00+02:00,82.0,58354.922,33446.434,1997.344,760.047
2025-07-10 11:00:00+02:00,65.33,58181.42,37737.759,2546.339,535.32
2025-07-10 12:00:00+02:00,45.22,57835.849,39600.847,3246.223,609.292
2025-07-10 13:00:00+02:00,39.51,56742.584,39618.165,4200.561,567.313
2025-07-10 14:00:00+02:00,39.55,56049.421,37990.02,5411.016,533.512
2025-07-10 15:00:00+02:00,56.71,55473.037,35856.425,6708.214,642.155
2025-07-10 16:00:00+02:00,76.8,55718.256,31003.517,7705.948,774.741
2025-07-10 17:00:00+02:00,86.4,55944.365,25019.219,8054.567,845.295
2025-07-10 18:00:00+02:00,100.2,56482.593,17627.858,8263.501,792.281
2025-07-10 19:00:00+02:00,114.39,56266.021,9789.498,7810.527,661.686
2025-07-10 20:00:00+02:00,134.67,55303.887,3633.531,6597.757,820.679
2025-07-10 21:00:00+02:00,132.7,53507.425,546.074,5086.154,1141.727
2025-07-10 22:00:00+02:00,120.88,52068.194,77.532,4236.417,1482.35
2025-07-10 23:00:00+02:00,107.69,48517.982,73.935,4826.639,1450.47
2025-07-11 00:00:00+02:00,104.75,46015.718,59.239,5594.174,1431.285
2025-07-11 01:00:00+02:00,99.57,44189.525,56.268,5726.468,1253.213
2025-07-11 02:00:00+02:00,95.0,42213.893,54.567,5458.427,1233.447
2025-07-11 03:00:00+02:00,90.69,42358.705,55.459,5471.122,1408.035
2025-07-11 04:00:00+02:00,91.53,42725.318,55.82,5521.951,1511.276
2025-07-11 05:00:00+02:00,99.4,44824.319,80.676,5700.424,1544.742
2025-07-11 06:00:00+02:00,107.41,50053.51,1406.859,6155.981,1569.626
2025-07-11 07:00:00+02:00,105.92,56061.122,5558.516,5090.262,1802.809
2025-07-11 08:00:00+02:00,105.18,60301.909,12415.68,3674.44,1818.994
2025-07-11 09:00:00+02:00,93.3,60803.807,20624.134,4373.825,1730.121
2025-07-11 10:00:00+02:00,82.9,60158.185,26387.338,5940.673,1049.177
2025-07-11 11:00:00+02:00,73.15,60429.883,30969.012,7164.418,1020.916
2025-07-11 12:00:00+02:00,63.82,59904.037,35330.261,8333.714,1002.925
2025-07-11 13:00:00+02:00,42.16,58229.249,37090.176,9364.118,988.02
2025-07-11 14:00:00+02:00,32.04,56647.6,36859.942,10330.664,1265.82
2025-07-11 15:00:00+02:00,38.1,55995.763,33930.458,11303.424,1946.649
2025-07-11 16:00:00+02:00,59.55,56426.761,29740.363,13058.813,2295.407
2025-07-11 17:00:00+02:00,83.15,56412.098,24095.301,14335.387,2626.553
2025-07-11 18:00:00+02:00,86.44,56867.737,16747.589,15177.872,2676.097
2025-07-11 19:00:00+02:00,101.93,55498.716,9105.499,14260.996,2653.555
2025-07-11 20:00:00+02:00,117.5,54136.532,3426.977,11907.236,2862.188
2025-07-11 21:00:00+02:00,118.08,51524.678,549.542,10113.506,2783.396
2025-07-11 22:00:00+02:00,113.8,49583.258,110.743,8633.258,2809.838
2025-07-11 23:00:00+02:00,103.82,45909.307,79.294,8376.143,2994.583
2025-07-12 00:00:00+02:00,112.23,43560.079,70.222,7774.031,2793.287
2025-07-12 01:00:00+02:00,104.57,41205.697,71.596,6973.002,2244.941
2025-07-12 02:00:00+02:00,103.68,39797.829,59.002,6673.15,1802.021
2025-07-12 03:00:00+02:00,97.4,39227.653,60.902,6499.75,1754.439
2025-07-12 04:00:00+02:00,93.33,38887.305,53.371,7040.683,1863.509
2025-07-12 05:00:00+02:00,89.94,38882.935,57.543,8007.597,1939.074
2025-07-12 06:00:00+02:00,85.27,39840.52,1053.424,9173.597,2316.84
2025-07-12 07:00:00+02:00,87.98,42198.357,4407.047,8424.829,2965.472
2025-07-12 08:00:00+02:00,83.8,46069.061,10083.491,8045.985,3699.082
2025-07-12 09:00:00+02:00,59.86,48785.083,16819.018,8383.717,4215.928
2025-07-12 10:00:00+02:00,18.19,50686.973,23301.526,9301.058,4020.027
2025-07-12 11:00:00+02:00,3.0,51173.245,27429.571,10122.026,3650.652
2025-07-12 12:00:00+02:00,0.22,49551.373,28912.616,8838.467,3328.64
2025-07-12 13:00:00+02:00,0.0,48225.123,28272.651,8324.199,2864.658
2025-07-12 14:00:00+02:00,0.0,47347.491,27372.413,7659.395,2709.617
2025-07-12 15:00:00+02:00,0.22,47048.408,24426.986,8467.844,3411.523
2025-07-12 16:00:00+02:00,19.73,47660.771,21079.126,8598.071,3421.674
2025-07-12 17:00:00+02:00,73.89,47193.615,16497.579,8233.362,3294.961
2025-07-12 18:00:00+02:00,106.2,48454.648,11538.484,7367.5,2458.127
2025-07-12 19:00:00+02:00,109.2,49029.489,6473.828,6988.698,2389.955
2025-07-12 20:00:00+02:00,120.0,48201.649,2577.58,6336.112,2460.509
2025-07-12 21:00:00+02:00,125.02,46423.893,352.118,5884.481,2515.14
2025-07-12 22:00:00+02:00,125.0,45506.185,125.382,5138.388,2576.779
2025-07-12 23:00:00+02:00,115.42,43203.063,87.481,5077.478,2932.047
2025-07-13 00:00:00+02:00,115.35,40299.771,75.059,4769.234,2551.816
2025-07-13 01:00:00+02:00,109.14,38530.602,66.851,4419.773,2166.539
2025-07-13 02:00:00+02:00,108.42,37061.646,54.855,4152.268,2136.609
2025-07-13 03:00:00+02:00,107.35,36406.184,59.824,3833.505,1816.807
2025-07-13 04:00:00+02:00,104.64,35929.701,56.389,3801.052,1629.57
2025-07-13 05:00:00+02:00,100.85,36321.97,59.72,4088.617,1427.9
2025-07-13 06:00:00+02:00,95.8,36225.425,960.626,4308.092,1851.255
2025-07-13 07:00:00+02:00,92.18,37363.78,4492.386,3733.093,2154.222
2025-07-13 08:00:00+02:00,87.94,40060.455,10343.821,2846.803,1766.258
2025-07-13 09:00:00+02:00,57.62,43226.476,16771.592,2487.753,1701.038
2025-07-13 10:00:00+02:00,4.28,44933.074,24313.516,2425.675,1368.057
2025-07-13 11:00:00+02:00,0.05,46416.734,30896.718,2627.931,1604.58
2025-07-13 12:00:00+02:00,0.0,46932.257,34511.821,3163.181,1596.801
2025-07-13 13:00:00+02:00,0.0,45408.452,35598.401,3562.425,1529.55
2025-07-13 14:00:00+02:00,0.0,43744.565,35919.662,3541.652,1259.363
2025-07-13 15:00:00+02:00,0.0,42716.763,34587.301,3596.302,1265.541
2025-07-13 16:00:00+02:00,2.36,42688.733,31877.354,3642.786,808.47
2025-07-13 17:00:00+02:00,73.4,43026.875,26994.417,3690.096,1051.775
2025-07-13 18:00:00+02:00,100.61,44888.59,19357.749,3205.99,933.324
2025-07-13 19:00:00+02:00,113.74,46327.874,10167.144,2378.792,1070.461
2025-07-13 20:00:00+02:00,120.0,46313.893,3517.74,1660.977,1044.165
2025-07-13 21:00:00+02:00,127.7,45510.358,468.897,1496.415,992.783
2025-07-13 22:00:00+02:00,126.94,45659.174,108.217,1283.112,1172.622
2025-07-13 23:00:00+02:00,115.41,43608.023,60.656,1255.217,990.338
2025-07-14 00:00:00+02:00,114.02,40997.908,75.796,1239.764,887.845
2025-07-14 01:00:00+02:00,104.01,39097.447,74.842,1153.344,873.772
2025-07-14 02:00:00+02:00,98.17,37959.568,55.973,1579.818,995.142
2025-07-14 03:00:00+02:00,94.94,37663.429,53.177,1870.994,612.621
2025-07-14 04:00:00+02:00,99.32,38112.862,53.011,2873.646,291.238
2025-07-14 05:00:00+02:00,108.93,40309.709,64.717,4012.788,216.261
2025-07-14 06:00:00+02:00,117.87,46032.09,1556.138,4829.351,183.698
2025-07-14 07:00:00+02:00,121.62,52433.018,6198.668,4829.738,248.5
2025-07-14 08:00:00+02:00,112.06,56770.341,13447.2,3732.511,156.15
2025-07-14 09:00:00+02:00,92.43,58396.753,21078.831,3294.464,115.365
2025-07-14 10:00:00+02:00,84.58,59954.4,26977.151,3581.437,70.421
2025-07-14 11:00:00+02:00,79.67,59684.897,28455.071,4427.302,34.89
2025-07-14 12:00:00+02:00,70.98,60253.177,28154.625,5464.385,50.763
2025-07-14 13:00:00+02:00,64.17,59907.584,29127.814,6539.267,13.79
2025-07-14 14:00:00+02:00,57.15,58501.988,29264.233,7626.523,8.92
2025-07-14 15:00:00+02:00,55.82,57037.602,28243.394,8233.22,40.518
2025-07-14 16:00:00+02:00,71.1,56544.157,25405.326,8902.22,29.881
2025-07-14 17:00:00+02:00,84.58,55677.841,20204.447,9243.338,19.219
2025-07-14 18:00:00+02:00,98.94,56893.105,14217.302,8522.708,42.701
2025-07-14 19:00:00+02:00,110.11,56681.22,8068.196,7293.902,9.657
2025-07-14 20:00:00+02:00,139.99,55628.217,3177.372,5621.595,0.0
2025-07-14 21:00:00+02:00,141.57,52698.174,366.38,5252.335,11.83
2025-07-14 22:00:00+02:00,126.14,50648.891,75.334,4069.422,10.999
2025-07-14 23:00:00+02:00,115.15,47668.036,19.749,4040.617,74.223
2025-07-15 00:00:00+02:00,106.1,44900.773,12.774,4279.702,421.19
2025-07-15 01:00:00+02:00,103.06,42279.359,12.451,4322.581,1102.337
2025-07-15 02:00:00+02:00,93.86,40699.318,5.844,4853.859,1414.884
2025-07-15 03:00:00+02:00,88.28,40279.553,5.773,5230.484,2028.371
2025-07-15 04:00:00+02:00,87.12,41351.813,5.94,6087.204,2912.722
2025-07-15 05:00:00+02:00,93.0,42847.166,25.82,6844.528,3268.47
2025-07-15 06:00:00+02:00,110.33,47495.451,1178.687,8720.512,2728.624
2025-07-15 07:00:00+02:00,113.41,53293.734,5080.781,8998.433,2363.876
2025-07-15 08:00:00+02:00,106.86,56413.497,11459.839,7508.621,1961.861
2025-07-15 09:00:00+02:00,90.82,57790.273,18691.083,7430.836,1974.268
2025-07-15 10:00:00+02:00,77.67,58954.534,23914.322,8368.865,1981.278
2025-07-15 11:00:00+02:00,65.0,60081.599,27722.913,8861.952,1804.531
2025-07-15 12:00:00+02:00,59.19,57499.427,29846.209,10570.677,2004.286
2025-07-15 13:00:00+02:00,47.26,57724.932,29419.325,12213.862,2015.448
2025-07-15 14:00:00+02:00,40.2,54652.222,27066.333,13289.232,1721.659
2025-07-15 15:00:00+02:00,42.57,56743.678,26931.903,13938.157,1602.31
2025-07-15 16:00:00+02:00,65.0,55310.648,25531.546,13497.919,979.695
2025-07-15 17:00:00+02:00,84.87,55135.819,21252.431,12764.555,1392.697
2025-07-15 18:00:00+02:00,101.54,55912.133,14973.554,11955.792,1068.281
2025-07-15 19:00:00+02:00,108.15,57020.284,8263.599,10090.638,1085.374
2025-07-15 20:00:00+02:00,119.78,55543.596,3055.214,7267.583,1368.169
2025-07-15 21:00:00+02:00,141.99,53118.111,303.984,5520.392,1248.919
2025-07-15 22:00:00+02:00,121.28,50815.064,50.373,5023.634,1154.004
2025-07-15 23:00:00+02:00,112.45,47494.389,6.264,5896.103,1200.613
2025-07-16 00:00:00+02:00,97.63,44657.022,7.484,6523.977,1037.588
2025-07-16 01:00:00+02:00,93.99,43104.703,5.145,6617.52,1318.25
2025-07-16 02:00:00+02:00,86.67,41899.175,5.134,7348.365,1895.592
2025-07-16 03:00:00+02:00,83.43,41519.267,5.633,8189.353,1776.437
2025-07-16 04:00:00+02:00,84.26,41558.213,5.725,9287.634,1924.648
2025-07-16 05:00:00+02:00,90.41,44077.986,17.522,9722.988,1960.976
2025-07-16 06:00:00+02:00,105.74,49685.604,1252.268,10215.984,1679.17
2025-07-16 07:00:00+02:00,112.63,55734.377,4883.302,9868.946,1689.413
2025-07-16 08:00:00+02:00,111.92,58954.776,10244.896,7910.221,1451.945
2025-07-16 09:00:00+02:00,104.21,60648.799,15585.438,7149.095,1018.158
2025-07-16 10:00:00+02:00,89.8,61408.736,21421.566,6796.49,875.95
2025-07-16 11:00:00+02:00,85.65,61733.619,25191.428,7801.758,838.327
2025-07-16 12:00:00+02:00,81.96,60838.089,27098.851,8479.899,693.039
2025-07-16 13:00:00+02:00,78.62,59350.996,29562.734,9991.6,635.082
2025-07-16 14:00:00+02:00,68.06,58701.954,29197.016,9958.359,594.024
2025-07-16 15:00:00+02:00,69.2,56951.581,27688.198,10689.914,496.664
2025-07-16 16:00:00+02:00,80.86,56757.312,24708.208,10673.668,716.061
2025-07-16 17:00:00+02:00,89.09,56206.6,19904.786,11151.048,546.421
2025-07-16 18:00:00+02:00,95.49,57434.979,13254.523,11023.846,690.444
2025-07-16 19:00:00+02:00,108.37,56375.141,7419.435,9985.128,748.357
2025-07-16 20:00:00+02:00,119.72,54327.069,2751.426,8748.426,774.725
2025-07-16 21:00:00+02:00,129.04,52228.163,333.079,7776.668,1070.018
2025-07-16 22:00:00+02:00,120.71,49885.702,71.871,7596.692,1449.262
2025-07-16 23:00:00+02:00,110.55,47161.877,30.786,8404.586,1952.183
2025-07-17 00:00:00+02:00,103.76,44151.251,24.729,9057.949,2521.447
2025-07-17 01:00:00+02:00,98.33,42361.07,12.169,9456.592,2525.691
2025-07-17 02:00:00+02:00,89.96,41218.634,6.138,9293.906,2645.854
2025-07-17 03:00:00+02:00,84.81,41105.046,11.944,9151.3,2179.579
2025-07-17 04:00:00+02:00,85.76,42070.859,6.045,9337.371,2372.322
2025-07-17 05:00:00+02:00,89.0,44146.858,12.92,10205.821,2817.602
2025-07-17 06:00:00+02:00,104.05,49437.861,947.866,11348.914,3385.637
2025-07-17 07:00:00+02:00,110.33,54930.633,4585.084,10398.409,3700.072
2025-07-17 08:00:00+02:00,105.92,58282.751,10552.203,9430.525,3414.068
2025-07-17 09:00:00+02:00,93.1,59808.037,16650.136,10804.151,3202.613
2025-07-17 10:00:00+02:00,85.0,59851.42,21934.087,12122.437,3121.177
2025-07-17 11:00:00+02:00,77.07,60973.381,25849.579,12959.615,3118.831
2025-07-17 12:00:00+02:00,70.17,60084.891,27299.781,13253.864,3400.178
2025-07-17 13:00:00+02:00,55.26,59730.783,28550.713,14059.447,3319.052
2025-07-17 14:00:00+02:00,49.78,57535.229,28650.852,14078.679,3101.665
2025-07-17 15:00:00+02:00,66.18,56657.881,27376.6,13899.414,3367.278
2025-07-17 16:00:00+02:00,74.79,55585.859,23798.676,14641.339,3569.645
2025-07-17 17:00:00+02:00,82.71,55157.999,19190.98,13795.468,3377.447
2025-07-17 18:00:00+02:00,94.98,56168.065,13357.139,13565.571,2772.245
2025-07-17 19:00:00+02:00,109.73,56032.88,7285.478,12021.218,2322.879
2025-07-17 20:00:00+02:00,120.75,54576.297,2568.935,10114.424,1777.074
2025-07-17 21:00:00+02:00,132.0,52175.427,288.173,8669.657,1269.8
2025-07-17 22:00:00+02:00,125.07,50625.265,22.52,7077.094,1050.043
2025-07-17 23:00:00+02:00,114.18,46889.577,15.444,6522.758,934.298
2025-07-18 00:00:00+02:00,106.8,43883.801,15.123,5590.308,825.508
2025-07-18 01:00:00+02:00,99.15,41946.83,5.089,4602.083,769.915
2025-07-18 02:00:00+02:00,95.36,40367.8,5.091,3625.39,614.734
2025-07-18 03:00:00+02:00,96.37,39931.524,6.072,2987.246,421.672
2025-07-18 04:00:00+02:00,98.66,40386.046,5.982,2508.82,268.452
2025-07-18 05:00:00+02:00,108.23,42731.911,14.498,1960.339,204.092
2025-07-18 06:00:00+02:00,115.92,47645.29,825.822,1537.828,127.408
2025-07-18 07:00:00+02:00,116.17,52988.502,4517.262,1111.529,109.988
2025-07-18 08:00:00+02:00,109.39,56756.288,11512.166,652.676,99.846
2025-07-18 09:00:00+02:00,98.13,57337.704,19675.148,399.738,40.671
2025-07-18 10:00:00+02:00,84.98,57514.631,26719.536,372.744,20.756
2025-07-18 11:00:00+02:00,82.02,57659.686,31612.503,440.252,8.236
2025-07-18 12:00:00+02:00,80.0,57228.389,34830.3,566.964,0.9
2025-07-18 13:00:00+02:00,73.02,55926.854,36891.493,627.704,2.75
2025-07-18 14:00:00+02:00,71.2,54388.284,37605.147,692.994,3.743
2025-07-18 15:00:00+02:00,72.68,52888.041,35929.643,840.869,7.974
2025-07-18 16:00:00+02:00,79.99,52687.723,31831.278,1386.941,5.458
2025-07-18 17:00:00+02:00,84.07,52936.406,26600.594,1521.356,11.053
2025-07-18 18:00:00+02:00,99.92,52639.83,19504.44,977.989,31.738
2025-07-18 19:00:00+02:00,120.0,52535.185,10529.611,911.0,17.215
2025-07-18 20:00:00+02:00,146.55,51734.994,3599.729,908.397,6.791
2025-07-18 21:00:00+02:00,144.44,49726.387,358.587,957.476,7.133
2025-07-18 22:00:00+02:00,125.88,47545.667,54.82,889.194,7.735
2025-07-18 23:00:00+02:00,113.48,44655.648,38.026,1245.41,56.957
2025-07-19 00:00:00+02:00,107.6,42315.396,24.728,1448.319,67.249
2025-07-19 01:00:00+02:00,105.35,40119.247,24.224,1735.29,58.212
2025-07-19 02:00:00+02:00,103.19,38534.729,18.892,1981.019,178.667
2025-07-19 03:00:00+02:00,101.63,37864.343,5.545,2330.067,211.156
2025-07-19 04:00:00+02:00,98.38,37635.902,5.207,2443.067,159.774
2025-07-19 05:00:00+02:00,93.69,37807.623,15.264,2945.052,139.378
2025-07-19 06:00:00+02:00,98.39,38478.041,1331.023,3641.856,155.423
2025-07-19 07:00:00+02:00,86.89,40121.043,6694.425,3914.182,198.198
2025-07-19 08:00:00+02:00,78.89,43999.44,16804.581,2780.456,238.756
2025-07-19 09:00:00+02:00,52.98,46208.529,28579.184,1707.657,322.3
2025-07-19 10:00:00+02:00,10.0,47448.389,38264.544,1850.805,372.563
2025-07-19 11:00:00+02:00,0.65,47906.528,43901.7,2320.528,341.554
2025-07-19 12:00:00+02:00,0.0,47231.174,46309.996,2736.062,309.134
2025-07-19 13:00:00+02:00,-0.01,46389.848,46664.201,3344.095,340.18
2025-07-19 14:00:00+02:00,0.0,46200.728,44611.107,4001.733,783.864
2025-07-19 15:00:00+02:00,2.08,45966.494,39713.197,5005.075,1176.25
2025-07-19 16:00:00+02:00,29.33,45679.585,32761.236,6376.911,1831.165
2025-07-19 17:00:00+02:00,76.85,46178.86,24621.724,7387.936,1854.056
2025-07-19 18:00:00+02:00,98.4,46901.38,15539.048,6924.013,1658.299
2025-07-19 19:00:00+02:00,114.47,47407.082,7915.607,6562.801,1988.737
2025-07-19 20:00:00+02:00,112.87,46496.406,2705.122,6981.633,2430.738
2025-07-19 21:00:00+02:00,108.08,44562.302,250.81,8874.826,2932.003
2025-07-19 22:00:00+02:00,105.63,44971.387,27.344,11295.706,3834.491
2025-07-19 23:00:00+02:00,98.07,42643.148,15.314,12474.547,4518.679
2025-07-20 00:00:00+02:00,91.29,39877.048,21.886,12570.839,5304.186
2025-07-20 01:00:00+02:00,88.94,37448.523,6.292,11702.901,5376.462
2025-07-20 02:00:00+02:00,89.27,36248.112,4.777,10199.263,5196.439
2025-07-20 03:00:00+02:00,100.41,35417.533,4.95,8824.869,5128.576
2025-07-20 04:00:00+02:00,101.7,35041.83,6.559,7447.92,3851.471
2025-07-20 05:00:00+02:00,98.27,35137.39,18.658,7051.248,3206.124
2025-07-20 06:00:00+02:00,97.2,35013.622,1254.45,7048.77,2106.527
2025-07-20 07:00:00+02:00,80.59,36282.642,6211.193,5617.963,1405.757
2025-07-20 08:00:00+02:00,77.86,39253.526,15491.622,3086.525,1191.915
2025-07-20 09:00:00+02:00,44.58,42230.822,25734.151,1852.578,1184.619
2025-07-20 10:00:00+02:00,9.04,43676.222,32706.624,1702.996,813.836
2025-07-20 11:00:00+02:00,2.07,44396.293,37963.417,1941.957,672.723
2025-07-20 12:00:00+02:00,0.0,44694.187,40159.604,2537.155,394.197
2025-07-20 13:00:00+02:00,-0.01,43112.638,40261.657,3236.697,389.212
2025-07-20 14:00:00+02:00,0.0,42650.744,39036.232,3477.537,350.057
2025-07-20 15:00:00+02:00,9.09,42809.064,34691.783,3603.543,687.25
2025-07-20 16:00:00+02:00,69.33,43519.082,28909.256,4335.311,931.741
2025-07-20 17:00:00+02:00,92.74,42997.672,22590.407,5207.571,1486.852
2025-07-20 18:00:00+02:00,100.26,45606.538,14554.546,5060.666,1794.205
2025-07-20 19:00:00+02:00,112.0,47414.439,6655.083,5839.72,1867.376
2025-07-20 20:00:00+02:00,116.0,47661.32,2279.924,6928.485,2025.471
2025-07-20 21:00:00+02:00,115.01,46690.339,212.555,8966.295,1929.762
2025-07-20 22:00:00+02:00,114.85,46813.572,20.276,10344.536,1574.683
2025-07-20 23:00:00+02:00,105.05,43778.351,9.807,12026.559,1595.271
2025-07-21 00:00:00+02:00,87.08,41418.058,6.509,11981.844,1374.752
2025-07-21 01:00:00+02:00,79.73,40312.827,11.037,10632.327,1502.73
2025-07-21 02:00:00+02:00,83.48,39330.77,6.298,9870.101,1056.281
2025-07-21 03:00:00+02:00,83.3,39025.812,5.248,9199.109,956.326
2025-07-21 04:00:00+02:00,83.49,39348.242,5.308,8145.898,1074.433
2025-07-21 05:00:00+02:00,96.22,42002.929,11.728,7363.719,983.205
2025-07-21 06:00:00+02:00,113.96,47500.866,461.289,6789.446,916.085
2025-07-21 07:00:00+02:00,126.56,53950.163,2329.647,5608.069,749.213
2025-07-21 08:00:00+02:00,123.91,57764.134,5164.703,4463.236,731.136
2025-07-21 09:00:00+02:00,109.64,59958.912,7895.241,3396.054,1019.487
2025-07-21 10:00:00+02:00,105.99,61255.732,10396.385,2733.031,977.887
2025-07-21 11:00:00+02:00,98.88,61685.296,12633.384,3025.805,1349.189
2025-07-21 12:00:00+02:00,84.9,61492.093,14178.475,3738.677,1024.614
2025-07-21 13:00:00+02:00,81.73,61204.203,16447.177,3657.151,746.098
2025-07-21 14:00:00+02:00,85.79,60087.193,18593.617,4576.105,620.308
2025-07-21 15:00:00+02:00,87.96,58825.369,19685.259,6207.145,926.478
2025-07-21 16:00:00+02:00,90.95,57645.12,17976.646,8174.459,1543.908
2025-07-21 17:00:00+02:00,104.3,57241.348,16151.825,9750.908,1633.787
2025-07-21 18:00:00+02:00,105.82,58284.348,12430.004,10731.225,1946.007
2025-07-21 19:00:00+02:00,119.69,56305.187,7044.355,10337.191,1818.665
2025-07-21 20:00:00+02:00,123.25,55855.697,2347.499,9184.787,2048.865
2025-07-21 21:00:00+02:00,120.09,52862.196,242.026,7647.28,1031.523
2025-07-21 22:00:00+02:00,108.76,50660.074,36.812,7587.282,683.31
2025-07-21 23:00:00+02:00,100.04,46792.575,15.074,9066.326,557.079
2025-07-22 00:00:00+02:00,92.79,43788.322,14.32,9724.344,375.516
2025-07-22 01:00:00+02:00,87.2,41300.98,13.291,10809.532,282.35
2025-07-22 02:00:00+02:00,85.48,39989.751,5.301,11687.319,273.269
2025-07-22 03:00:00+02:00,82.0,40580.182,5.817,12059.924,530.164
2025-07-22 04:00:00+02:00,81.0,41130.245,6.93,12305.016,507.677
2025-07-22 05:00:00+02:00,89.28,43329.522,15.699,12254.924,514.755
2025-07-22 06:00:00+02:00,108.8,48423.874,687.906,12849.252,459.409
2025-07-22 07:00:00+02:00,109.28,53758.807,3853.353,12369.98,366.269
2025-07-22 08:00:00+02:00,102.49,57718.415,9245.861,11453.311,249.081
2025-07-22 09:00:00+02:00,91.29,59066.729,13908.858,11687.357,140.235
2025-07-22 10:00:00+02:00,81.73,59065.913,18484.96,12228.899,111.417
2025-07-22 11:00:00+02:00,68.41,59903.301,24271.118,13509.367,199.912
2025-07-22 12:00:00+02:00,39.63,59619.794,28822.676,15205.953,543.473
2025-07-22 13:00:00+02:00,10.0,58738.456,30483.996,16197.838,1173.777
2025-07-22 14:00:00+02:00,0.17,57802.338,30539.197,16421.123,1899.622
2025-07-22 15:00:00+02:00,4.16,57435.824,28795.753,17136.573,2120.348
2025-07-22 16:00:00+02:00,36.9,57504.013,25275.266,18127.83,2280.494
2025-07-22 17:00:00+02:00,75.79,58003.406,19753.186,18657.999,2117.326
2025-07-22 18:00:00+02:00,88.98,57565.929,13760.528,17389.264,1768.58
2025-07-22 19:00:00+02:00,108.57,57444.858,7166.202,16227.536,2070.483
2025-07-22 20:00:00+02:00,112.56,55657.777,2287.042,16103.568,1922.294
2025-07-22 21:00:00+02:00,113.22,53322.183,177.212,16542.614,2341.634
2025-07-22 22:00:00+02:00,108.48,50722.027,61.3,17644.089,2814.506
2025-07-22 23:00:00+02:00,102.93,47562.346,8.589,20863.317,3371.671
2025-07-23 00:00:00+02:00,87.65,44735.449,7.211,22446.739,3482.928
2025-07-23 01:00:00+02:00,79.47,43195.84,14.535,23732.465,3565.305
2025-07-23 02:00:00+02:00,78.5,42016.993,5.266,24351.065,3118.882
